date,daily_return,portfolio_value,position_scalar,sentiment_score
2024-12-05,0.0020582,93419400.35087803,0.8,1.5076876466966196
2024-12-06,0.0123424,94572419.95776871,0.8,1.5076876466966196
2024-12-09,0.00491648,95037383.36904266,0.8,1.5076876466966196
2024-12-10,0.00188688,95216707.50697404,0.8,1.5076876466966196
2024-12-11,0.01103666,96267581.93404797,1.2,-1.297939980317956
2024-12-12,0.0047717800000000015,96726949.65616922,0.8,-1.297939980317956
2024-12-13,-0.01920138,94869658.73958024,0.8,-1.297939980317956
2024-12-16,3.828000000000013e-05,94873290.3501168,0.8,-1.297939980317956
2024-12-17,-0.012116179999999999,93723788.48704252,1.2,-1.32956742023802
2024-12-18,0.0036557200000000003,94066416.41509037,0.8,-1.32956742023802
2024-12-19,-0.006307580000000001,93473084.96823888,0.8,-1.32956742023802
2024-12-20,0.00391678,93839198.47798076,0.8,-1.32956742023802
2024-12-23,-0.00919682,92976176.2606345,1.2,-1.1481200773050904
2024-12-24,0.011489560000000001,94044431.61635163,0.8,-1.1481200773050904
2024-12-25,-0.00810662,93282049.14612189,0.8,-1.1481200773050904
2024-12-26,-0.00023174000000000014,93260431.96405277,0.8,-0.3562431464494014
2024-12-27,0.0043180200000000005,93663132.37448218,1.0,-0.3562431464494014
2024-12-30,-0.0037293200000000004,93313832.58165538,1.0,-0.3562431464494014
2024-12-31,-0.0139344,92013560.31292956,1.2,-1.245033786133815
2025-01-02,-0.014270299999999996,90700499.20319596,0.8,-1.245033786133815
2025-01-03,-0.0041107800000000005,90327649.40508145,0.8,-1.245033786133815
2025-01-06,0.0016047799999999997,90472605.41029374,0.8,-0.1149390423605258
2025-01-07,0.0017957400000000003,90635070.68673322,1.0,-0.1149390423605258
2025-01-08,-0.0060067,90090653.00763921,1.0,-0.1149390423605258
2025-01-09,-0.0038155000000000003,89746912.12108856,1.2,-1.3099137921740809
2025-01-10,-0.01216264,88655352.73784813,0.8,0.9690638496624566
2025-01-13,0.006016960000000001,89188788.44905765,1.2,-1.1935127254228703
2025-01-14,0.02178114,91131421.93669698,0.8,-1.1935127254228703
2025-01-15,-0.00712818,90481820.75747626,0.8,1.4792308169478914
2025-01-16,0.00757334,91167070.34989168,0.8,1.4792308169478914
2025-01-17,0.0005877200000000001,91220651.06047772,0.8,1.4792308169478914
2025-01-20,0.0014078999999999997,91349080.61510576,0.8,1.4792308169478914
2025-01-21,-0.0071949,90691833.11498813,0.8,1.4792308169478914
2025-01-22,-0.0027111600000000002,90445953.0447201,0.8,1.4792308169478914
2025-01-23,-0.0006453800000000001,90387581.0355441,0.8,1.4792308169478914
2025-01-24,0.0052451,90861672.93683363,1.2,-1.3121782095073455
2025-01-27,0.006839460000000001,91483117.71441819,0.8,-0.1612753032219438
2025-02-05,0.011204939999999998,92508180.55942118,0.8,1.3616400164396698
2025-02-06,0.014187080000000001,93820601.51767212,0.8,1.3616400164396698
2025-02-07,0.01613624,95334513.26070565,0.8,0.9943762632291496
2025-02-10,0.018802779999999998,97127067.13995378,1.0,0.9684676464984044
2025-02-11,-0.0060921000000000005,96535359.33423047,1.0,0.9684676464984044
2025-02-12,0.007415440000000001,97251211.49925189,1.0,0.9684676464984044
2025-02-13,0.0011909799999999995,97367035.74712327,1.0,0.9684676464984044
2025-02-14,-0.0028319399999999994,97091298.14390956,0.8,0.9866672189506674
2025-02-17,0.007963320000000001,97864467.22024491,1.0,0.9768893090134756
2025-02-18,-0.018473540000000004,96056564.07047303,1.0,0.9768893090134756
2025-02-19,0.01033488,97049297.13335368,1.0,0.9768893090134756
2025-02-20,0.002434259999999998,97285540.35539351,0.8,1.4029892691571384
2025-02-21,-0.0004599000000000003,97240798.73538408,0.8,1.4029892691571384
2025-02-24,-0.0023041399999999992,97016742.32138593,0.8,1.4029892691571384
2025-02-25,-0.00802672,96238016.09546001,0.8,1.4029892691571384
2025-02-26,0.007494580000000001,96959279.60612872,1.2,-1.246898803202752
2025-02-27,0.0003116599999999993,96989497.93521076,0.8,-1.246898803202752
2025-02-28,-0.0191771,95129520.63435744,0.8,-1.246898803202752
2025-03-03,0.0012239,95245949.65466183,0.8,-1.336360949665705
2025-03-04,0.00540958,95761190.2389947,0.8,-1.336360949665705
2025-03-05,-0.003125320000000001,95461905.87591697,0.8,1.476090481503548
2025-03-06,0.00671218,96102663.37129919,0.8,1.476090481503548
2025-03-07,-0.006461720000000001,95481674.8693396,0.8,1.476090481503548
2025-03-10,0.0064949000000000005,96101818.79944848,0.8,-1.3247800675412853
2025-03-11,0.0033961200000000003,96428192.10830964,0.8,-1.3247800675412853
2025-03-12,0.00367254,96782328.50095509,0.8,-1.3247800675412853
2025-03-13,-0.0017493399999999998,96613023.30241522,0.8,1.007191031982156
2025-03-14,0.012691219999999998,97839160.4360113,1.0,1.007191031982156
2025-03-17,0.00572922,98399702.51076451,0.8,-1.1580216745581082
2025-03-18,0.00399092,98792407.85150877,0.8,-1.1580216745581082
2025-03-19,0.00059794,98851479.7838595,0.8,1.2391108807885294
2025-03-20,-0.0022474199999999995,98629318.99116367,1.0,1.2391108807885294
2025-03-21,-0.00762758,97877015.97021306,1.0,1.2391108807885294
2025-03-24,-0.014143820000000001,96492661.07419324,0.8,-1.2222831989950451
2025-03-25,0.008032059999999999,97267695.91750081,0.8,-0.1294600117085504
2025-03-26,0.0011479999999999997,97379359.2324141,1.2,-1.3596649823872176
2025-03-27,-0.0059342399999999995,96801486.74368274,0.8,0.8850310770314815
2025-03-28,-0.008562380000000001,95972635.62961838,1.0,0.8850310770314815
2025-03-31,-0.013555159999999998,94671711.19803719,0.8,0.9641359457445684
2025-04-01,0.015219460000000002,96112563.51974727,1.0,0.9641359457445684
2025-04-02,-0.00349554,95776598.20946147,1.0,0.9641359457445684
2025-04-03,0.00394154,96154105.50236799,1.0,0.9641359457445684
2025-04-07,-0.08354008,88121383.83637172,0.8,1.432634788917269
2025-04-08,-0.00764652,87447561.91243923,0.8,1.4327804289070407
2025-04-09,0.017490860000000004,88977094.97519104,1.2,-1.3616564656941157
2025-04-10,0.02564924,91259289.8387125,0.8,-1.3616564656941157
2025-04-11,0.0013344400000000005,91381069.88544486,0.8,0.915193121239528
2025-04-14,0.0176254,92991697.79460378,0.8,0.9458199775023104
2025-04-15,-0.0036725,92650185.7844531,1.0,0.9458199775023104
2025-04-16,-0.00670906,92028590.12901405,0.8,1.1184223962451247
2025-04-17,0.008907279999999998,92848314.54929842,1.0,1.1184223962451247
2025-04-18,-0.0027618999999999994,92591876.78934471,1.0,1.1184223962451247
2025-04-21,0.0013908400000000004,92720657.2752584,1.0,1.1184223962451247
2025-04-22,0.0017861999999999995,92886274.91328347,1.0,1.1184223962451247
2025-04-23,0.0008413600000000004,92964425.7095445,1.0,1.1184223962451247
2025-04-24,-0.0075222200000000005,92265126.84718364,1.2,-1.2626388439610476
2025-04-25,0.0057170400000000005,92792610.26797406,0.8,-1.2626388439610476
2025-04-28,-0.02341996,90619411.04720253,1.0,0.999804744381964
2025-04-29,-0.0015370799999999995,90480121.7628701,1.0,0.999804744381964
2025-04-30,0.00075668,90548586.26140563,1.2,-1.198585016166295
2025-05-06,0.0315758,93407730.31147851,0.8,1.456642677064608
2025-05-07,0.0125831,94583089.12276088,1.2,-1.3088410296591229
2025-05-08,0.011710459999999999,95690700.6046094,0.8,-1.3088410296591229
2025-05-09,0.0008566599999999993,95772675.00018933,0.8,-1.3088410296591229
2025-05-12,0.018995300000000003,97591905.69362043,1.0,0.9919054736563468
2025-05-13,0.0008033000000000007,97670301.27146412,0.8,0.99106084670264
2025-05-14,0.014634059999999997,99099614.3204888,1.0,0.99106084670264
2025-05-15,-0.0009696400000000007,99003523.37045908,1.0,0.99106084670264
2025-05-16,-0.00834958,98176885.53179556,1.2,-1.264471117774065
2025-05-19,0.029845800000000006,101107053.22200042,0.8,-1.264471117774065
2025-05-20,0.014739119999999998,102597282.21228588,0.8,0.9774142520299636
2025-05-21,0.002306179999999999,102833890.0125782,1.0,0.9774142520299636
2025-05-22,-0.008640140000000001,101945390.80612493,1.2,-1.2207482617006231
2025-05-23,-0.018996199999999998,100008815.77329361,0.8,-1.2207482617006231
2025-05-26,0.01553432,101562384.720337,0.8,-1.158683281859944
2025-05-27,0.013434340000000001,102926808.32788083,1.2,-1.261300230487678
2025-05-28,-0.00816198,102086721.77684483,0.8,-1.261300230487678
2025-05-29,0.013043040000000002,103418242.97244908,0.8,-1.261300230487678
2025-05-30,-0.010104199999999999,102373284.36180685,1.2,-1.3513844758361049
2025-06-03,-0.0023838400000000004,102129242.83161381,0.8,-1.3513844758361049
2025-06-04,0.016332460000000004,103797264.60499144,0.8,-1.3513844758361049
2025-06-05,0.0013486600000000004,103937251.8238736,1.2,-1.231865176792904
2025-06-06,0.00659516,104622734.62961234,0.8,-1.231865176792904
2025-06-09,0.014543179999999998,106144281.89142303,0.8,-1.1780332698561655
2025-06-10,0.0016650999999999994,106321022.73520045,0.8,1.2185997172770235
2025-06-11,0.01111146,107502404.52648172,1.0,1.2185997172770235
2025-06-12,-0.00480906,106985419.0129696,0.8,0.9615264957268668
2025-06-13,-0.023400380000000002,104481919.55360688,1.2,-1.3195405399962603
2025-06-16,0.01721356,106280425.34475808,0.8,-1.2874551857960312
2025-06-17,-0.0001877800000000003,106260468.00648685,0.8,-1.2874551857960312
2025-06-18,-0.008327780000000002,105375554.20623179,0.8,0.9449699011917208
2025-06-19,-0.01119504,104195870.66187085,1.0,0.9449699011917208
2025-06-20,-0.02634828,101450488.68682809,1.0,0.9449699011917208
2025-06-23,0.01371164,102841541.26552594,1.0,0.9449699011917208
2025-06-24,0.020322540000000004,104931542.60155624,1.0,0.9449699011917208
2025-06-25,0.00406554,105358145.98526457,1.0,0.9449699011917208
2025-06-26,-0.004367360000000002,104898009.03281435,0.8,0.9284070700281978
2025-06-27,0.00023197999999999974,104922343.27294977,1.0,0.9284070700281978
2025-06-30,0.00657718,105612436.41067776,1.0,0.9191079361801444
2025-07-01,0.00484842,106124489.85962002,1.0,0.9191079361801444
2025-07-02,-0.00019834000000000008,106103441.12830126,1.0,0.9191079361801444
2025-07-03,0.015002399999999999,107695247.39348449,1.0,0.9191079361801444
2025-07-04,-0.011382100000000001,106469449.31812711,1.2,-1.255857708016505
2025-07-07,8.066000000000017e-05,106478037.14390911,0.8,-1.255857708016505
2025-07-08,0.010939200000000001,107642821.68783376,0.8,-1.255857708016505
2025-07-09,-0.0009865000000000004,107536632.0442387,0.8,-1.255857708016505
2025-07-10,0.011281000000000001,108749752.79032977,0.8,-1.255857708016505
2025-07-11,0.00086078,108843362.40253663,0.8,-1.255857708016505
2025-07-14,-0.006928119999999999,108089282.52660838,1.2,-1.3063830423299654
2025-07-15,-0.013669119999999996,106611797.15303826,0.8,-1.3063830423299654
2025-07-16,0.0064747,107302076.55606505,0.8,-1.3063830423299654
2025-07-17,0.00424024,107757063.11316113,0.8,-1.3063830423299654
2025-07-18,-0.0029700799999999995,107437016.01515,0.8,0.9050376744525084
2025-07-21,0.013183040000000002,108853362.49475835,0.8,1.0016399605446191
2025-07-22,0.0055217800000000004,109454426.81471467,1.0,1.0016399605446191
2025-07-23,-0.00804526,108573837.4928393,1.0,1.0016399605446191
2025-07-24,0.01211192,109888875.12664557,1.0,1.0016399605446191
2025-07-25,-0.00632204,109194153.26253991,0.8,0.995973432362016
2025-07-28,-0.0035443200000000005,108807134.24124841,1.0,0.995973432362016
2025-07-29,-0.0011555800000000002,108681398.8930619,1.0,0.995973432362016
2025-07-30,-0.0027143400000000004,108386400.6247905,0.8,0.9628441396495024
2025-07-31,-0.015767620000000003,106677405.04657105,1.0,0.9628441396495024
2025-08-01,0.00211352,106902869.87568507,1.0,0.9628441396495024
2025-08-04,0.0035577800000000004,107283206.76807138,1.0,-0.1203308562384852
2025-08-05,0.0107179,108433057.4498909,0.8,-0.1370519696022824
2025-08-06,0.0069657600000000005,109188376.10415304,1.0,-0.1370519696022824
2025-08-07,0.004214600000000001,109648561.43408161,1.0,-0.1370519696022824
2025-08-08,-0.00793724,108778254.48632456,1.0,-0.1370519696022824
2025-08-11,0.008107420000000002,109660165.48231208,0.8,1.4954345813868846
2025-08-12,0.005600460000000001,110274312.85268915,0.8,1.4740726747752178
2025-08-13,0.00363972,110675680.47466534,1.2,-1.3202176112018609
2025-08-14,-0.01230812,109313470.91830151,0.8,-1.3202176112018609
2025-08-15,0.01392964,110836168.21534391,0.8,0.9306956132867708
2025-08-18,0.019083899999999997,112951354.56594871,0.8,1.4995291980956804
2025-08-19,0.00887542,113953845.27729043,0.8,1.4995291980956804
2025-08-20,0.01077606,115181818.75122923,0.8,1.4995291980956804
2025-08-21,0.0006243799999999999,115253735.97522113,0.8,1.4995291980956804
2025-08-22,0.0099205,116397110.6629633,0.8,1.4610884558222417
2025-08-25,0.00118228,116534724.63895792,0.8,-1.340721095799911
2025-08-26,0.008708859999999999,117549609.24097715,0.8,-1.340721095799911
2025-08-27,-0.018685679999999996,115353114.85857521,0.8,-1.340721095799911
2025-08-28,0.006171899999999998,116065062.74817085,0.8,1.5043187147955506
2025-08-29,-0.0037933,115624793.14564821,0.8,1.359453252537855
2025-09-01,0.0096066,116735554.28348118,0.8,0.9647724724354336
2025-09-02,-0.006281900000000001,116002233.20502779,1.0,0.9647724724354336
2025-09-03,-0.01598946,114147420.13728532,1.0,0.9647724724354336
2025-09-04,-0.00390158,113702064.8458261,0.8,-0.1627525062153274
2025-09-05,0.014702620000000001,115373783.09846964,0.8,0.9537669493378244
2025-09-08,0.00504984,115956402.24331163,0.8,1.4368277614144456
2025-09-09,-0.0050191,115374405.46481222,0.8,1.4368277614144456
2025-09-10,0.0033405600000000002,115759820.58873175,0.8,1.4368277614144456
2025-09-11,0.00432914,116260961.05843526,0.8,1.4368277614144456
2025-09-12,0.00462848,116799072.59147501,0.8,-0.1205905336872106
2025-09-15,0.00700628,117617399.5977912,1.0,-0.1205905336872106
2025-09-16,0.014604859999999999,119335185.25248098,1.0,-0.1205905336872106
2025-09-17,0.00225354,119604111.86585487,0.8,1.2045912870754392
2025-09-18,-0.01508464,117799926.89583872,1.2,-1.2422891644899097
2025-09-19,-0.012345340000000002,116345646.74633445,0.8,-1.2422891644899097
2025-09-22,-0.0005842200000000003,116277675.2925923,1.2,-1.224862638742027
2025-09-23,-0.0235339,113541208.11002396,0.8,-1.224862638742027
2025-09-24,0.010898439999999999,114778630.15413858,0.8,-1.224862638742027
2025-09-25,-0.01171368,113434150.00967465,0.8,-1.224862638742027
2025-09-26,-0.008468340000000001,112473551.05978173,0.8,-1.224862638742027
2025-09-29,8.745999999999992e-05,112483387.99655743,1.2,-1.2538790100361346
2025-09-30,0.005893820000000001,113146344.8383993,0.8,0.99106084670264
2025-10-09,0.0011135199999999998,113272335.55630377,0.8,0.9647724724354336
2025-10-10,0.00908884,114301849.69060132,1.0,0.9647724724354336
2025-10-13,-0.00173698,114103309.66372573,0.8,1.377857683262788
2025-10-14,0.00571432,114755332.48820336,0.8,1.377857683262788
2025-10-15,0.006756940000000001,115530727.38450621,0.8,1.377857683262788
2025-10-16,-0.0054846,114897087.55709316,0.8,1.467096222189716
2025-10-17,-0.00890732,113873662.4311541,0.8,1.467096222189716
2025-10-20,0.00722994,114696962.1781116,0.8,1.467096222189716
2025-10-21,0.01106278,115965829.43735637,0.8,1.3870667254729558
2025-10-22,0.004942660000000001,116539009.1038832,0.8,1.3870667254729558
2025-10-23,0.00676902,117327863.98728757,0.8,1.3870667254729558
2025-10-24,0.00399358,117796422.19834991,0.8,1.3870667254729558
2025-10-27,-0.0004761800000000003,117740329.8980275,1.2,-1.1993598410330986
2025-10-28,-0.00375656,117298031.28434576,0.8,-1.1993598410330986
2025-10-29,-0.0031640000000000006,116926900.31336209,0.8,-1.1993598410330986
2025-10-30,-0.0070706200000000006,116100154.63346842,1.2,-1.3096408379898086
2025-10-31,0.007466339999999999,116966997.86201446,0.8,-1.3096408379898086
2025-11-03,0.00691908,117776301.87758157,0.8,0.9914845137575996
2025-11-04,-0.005534200000000001,117124504.26773065,0.8,-0.2285336915706777
2025-11-05,0.00513652,117726116.62639193,1.0,-0.2285336915706777
2025-11-06,-0.0032046,117348851.513051,1.0,-0.2285336915706777
2025-11-07,0.0016388799999999997,117541172.19881871,1.0,-0.2285336915706777
2025-11-10,0.015579860000000001,119372447.20591219,0.8,0.0816302907042735
2025-11-11,0.00450818,119910599.68495694,1.0,0.0816302907042735
2025-11-12,-0.00564634,119233543.66953178,1.0,0.0816302907042735
2025-11-13,0.01038122,120471333.31774479,0.8,1.4128714140979295
2025-11-14,0.0017854999999999998,120686434.88338363,0.8,1.4128714140979295
2025-11-17,0.00272692,121015537.13639583,0.8,-1.1800005957673312
2025-11-18,-0.01425692,119290228.3046852,0.8,-1.1800005957673312
2025-11-19,-0.00659508,118503499.70579754,0.8,0.9228031102431152
2025-11-20,-0.00954152,117372796.19328468,1.0,0.9228031102431152
2025-11-21,-0.030766960000000003,113761592.06771773,1.0,0.9228031102431152
2025-11-24,0.0092858,114817959.45934014,1.0,1.0068574616492587
2025-11-25,0.007837060000000002,115717794.69670056,1.0,1.0068574616492587
2025-11-26,0.0013746199999999996,115876862.69164653,1.0,1.0068574616492587
2025-11-27,-0.00408082,115403990.0728372,1.0,1.0068574616492587
2025-11-28,0.007236380000000001,116239097.19852047,1.0,1.0068574616492587
2025-12-01,0.00549552,116877891.48195688,1.0,1.0068574616492587
2025-12-02,-0.00424678,116381536.78996913,1.0,1.0068574616492587
2025-12-03,-0.00846454,115396420.61654897,0.8,1.0058464955190922
2025-12-04,-0.004248520000000001,114906156.61563115,1.0,1.0058464955190922
2025-12-05,0.008191019999999999,115847355.2425929,1.0,1.0058464955190922
2025-12-08,0.00187342,116064385.99485147,0.8,-1.274149264440206
2025-12-09,-0.0029876000000000004,115717632.03525326,0.8,-1.274149264440206
2025-12-10,0.01128842,117023901.26707266,0.8,0.9018233784370262
2025-12-11,-0.01530934,115232342.57444862,1.0,0.9018233784370262
2025-12-12,0.0027420200000000004,115548311.96243459,1.0,0.9018233784370262
2025-12-15,0.0002654799999999999,115578987.72829437,1.0,0.9018233784370262
2025-12-16,-0.00575278,114914087.23927079,1.0,0.9018233784370262
2025-12-17,-0.0038250200000000006,114474538.55729884,1.0,0.9018233784370262
2025-12-18,0.00643188,115210825.05235477,1.0,0.9018233784370262
2025-12-19,0.018421260000000002,117333153.61545871,1.0,0.9018233784370262
2025-12-22,-0.0003029199999999999,117297611.05656552,0.8,-1.298297185580188
2025-12-23,-0.014073400000000002,115646834.85712205,0.8,-1.298297185580188
2025-12-24,0.01193338,117026892.48326935,0.8,-1.298297185580188
2025-12-25,0.00928808,118113847.62280534,0.8,-1.298297185580188
2025-12-26,0.0029157999999999996,118458243.97970392,0.8,0.9982988502455138
2025-12-29,0.00543622,119102209.05479126,0.8,1.4922723050696696
2025-12-30,-0.0003420799999999998,119061466.57111779,1.2,-1.2186205189688903
2025-12-31,0.004668880000000001,119617350.27116236,0.8,-1.2186205189688903
2026-01-05,0.015213919999999999,121437199.06879981,1.0,0.929624370171738
2026-01-06,0.01690254,123489796.18354817,1.0,0.929624370171738
2026-01-07,-0.011093400000000002,122119874.47856559,1.0,0.929624370171738
2026-01-08,0.011972860000000002,123581998.63891502,1.0,0.929624370171738
2026-01-09,0.006302160000000002,124360832.16745724,1.0,0.929624370171738
2026-01-12,0.020085119999999998,126858634.40484048,1.0,0.929624370171738
2026-01-13,-0.0076698800000000004,125885643.90199149,0.8,1.4500024221022425
2026-01-14,0.00825526,126924862.62266985,0.8,0.9982988502455138
2026-01-15,-0.00696046,126041407.19337927,0.8,0.9747466811439134
2026-01-16,-0.011266859999999998,124621316.30432847,1.0,0.9747466811439134
2026-01-19,0.00928858,125778871.37052652,1.0,0.9747466811439134
2026-01-20,0.005089360000000001,126419005.32732482,1.0,0.9747466811439134
2026-01-21,-0.0012440800000000003,126261729.9711772,0.8,0.9834074727781568
2026-01-22,0.00701912,127147976.2052525,1.2,-1.2432619593115033
2026-01-23,0.015611940000000001,129133002.78089035,0.8,-1.2432619593115033
2026-01-26,0.00130008,129300886.01514573,0.8,-1.2432619593115033
2026-01-27,-0.01180454,127774548.5341445,0.8,-1.2432619593115033
2026-01-28,-0.0031400800000000013,127373326.22978342,0.8,1.2467984433881194
2026-01-29,-0.0005404200000000001,127304491.13682231,1.0,1.2467984433881194
2026-01-30,-0.00299678,126922987.5838733,1.0,1.2467984433881194
2026-02-02,-0.02423114,123847498.9025102,1.0,1.2467984433881194
2026-02-03,0.00950508,125024679.28737848,1.0,1.2467984433881194
2026-02-04,0.010109199999999999,126288578.77523045,1.0,1.2467984433881194
2026-02-05,0.0012356399999999999,126444625.99470827,1.0,1.2467984433881194
2026-02-06,0.004776440000000001,127048581.16409445,1.0,1.2467984433881194
2026-02-09,0.00728566,127974213.92993844,1.0,0.9110308952007016
2026-02-10,0.00895166,129119795.5818065,1.0,0.9110308952007016
2026-02-11,-0.00620622,128318449.72407077,1.0,0.9110308952007016
2026-02-12,-0.01397162,126525633.10553695,0.8,0.9702403094967692
2026-02-13,-0.0036107999999999995,126068774.34951948,1.0,0.9702403094967692
2026-02-24,0.014551520000000002,127903266.64084199,0.8,-1.2112952076334709
2026-02-25,0.01150194,129374402.33954896,0.8,-1.2112952076334709
2026-02-26,-0.00336816,128938648.65256499,0.8,0.9458199775023104
2026-02-27,0.005942000000000001,129704802.10285851,0.8,0.9545113640379534
2026-03-02,-0.030022200000000002,125810778.59316607,1.0,0.9545113640379534
2026-03-03,-0.030657700000000003,121953709.48629037,1.0,0.9545113640379534
2026-03-04,-0.0154232,120072793.03414142,1.2,-1.236003342144499
2026-03-05,0.010605359999999998,121346208.23047398,0.8,-1.236003342144499
2026-03-06,0.02112372,123909491.55619621,0.8,-1.236003342144499
2026-03-09,-0.012253140000000001,122391211.20882933,0.8,-1.1403005015307597
2026-03-10,0.0116481,123816836.27611089,0.8,-1.1403005015307597
2026-03-11,-0.0002211400000000001,123789455.4209368,0.8,1.443896819912287
2026-03-12,-0.00716318,122902729.26965465,1.2,-1.2378216130152484
2026-03-13,-0.00188988,122670457.8596625,0.8,-1.2378216130152484
2026-03-16,0.005823059999999999,123384775.29600678,0.8,-1.2378216130152484
2026-03-17,-0.01022694,122122926.60214104,0.8,-1.2378216130152484
2026-03-18,-0.005733719999999999,121422707.9354238,0.8,-1.2378216130152484
2026-03-19,-0.01454344,119656804.06792745,0.8,-1.2378216130152484
2026-03-20,-0.02624466,116516451.92847808,0.8,-1.2378216130152484
2026-03-23,-0.04890712,110817967.83203778,0.8,1.449747985719506
2026-03-24,0.037414739999999995,114964193.28580183,0.8,1.449747985719506
2026-03-25,0.01820248,117056826.71480277,0.8,1.449747985719506
2026-03-26,-0.018690400000000003,114868987.80077243,0.8,1.449747985719506
2026-03-27,0.025333500000000002,117779021.30322328,0.8,1.449747985719506
2026-03-30,0.00197782,118011967.00713722,0.8,1.449747985719506
2026-03-31,-0.0119142,116605948.8298208,0.8,1.449747985719506
2026-04-01,0.01206182,118012428.79553531,0.8,-0.1335114335347423
2026-04-02,-0.025232900000000003,115034632.98098044,1.0,-0.1335114335347423
2026-04-03,-0.030192399999999994,111561461.32816549,1.0,-0.1335114335347423
2026-04-07,0.0028399800000000006,111878293.64710826,1.0,-0.1335114335347423
2026-04-08,0.0426795,116653203.28082001,1.0,-0.1335114335347423
2026-04-09,-0.020793940000000004,114227523.57099083,1.0,-0.1335114335347423
2026-04-10,0.0126657,115674295.11628392,1.0,-0.1335114335347423
